p e c dist
0.518556797633302 0.0645319468474973 1.56250625308242 0.504458620187698
0.570999501235373 0.0393410259799482 3.54014783483181 0.490562226327868
0.208591640476749 0.236070062107991 1.49711682526256 0.619736232397054
0.323430861024391 0.268102694578845 2.11096316472579 0.475677517025715
0.242958018930881 0.0483394305798544 2.18307137136068 0.47594953470745
0.327619434089378 0.252860031945955 1.69637917354098 0.541785286038664
0.662449146965888 0.337135709450713 1.87750971733966 0.553369599720917
0.36151300519137 0.416496900507786 1.59025098568227 0.589656532264678
0.129194081383101 0.838297527403744 1.23750388473833 0.717286561977652
0.290766582405734 0.0945216389468119 1.53506568842539 0.634333816322633
0.441260107413688 0.159967163061667 2.2715915031174 0.521886918494835
0.29477230252335 0.677806180005059 1.27652404874074 0.550641098631105
0.0853823496205879 0.944151622621595 0.869060290824648 0.559429967521741
0.363043205069522 0.0455407022625097 2.36203403937925 0.562800125650695
0.752857659426828 0.38861627869991 2.3585828837763 0.475088709328651
0.141517926571157 0.579884649561835 1.14676988463891 0.486582702571361
0.302700373273182 0.767684293402035 1.56157095638531 0.5219061714286
0.861022326069118 0.987153369094951 0.937984010748519 0.505575750148545
0.682018896265957 0.378289392339597 2.16985248642349 0.58443112930613
0.635066267686019 0.261156929500198 1.29027057742006 0.512929847180761
0.828981708004614 0.272158125047688 1.86183021561007 0.945691751382141
0.0975625342721894 0.814114897579083 1.03493249381255 0.594719835699259
0.243085672012116 0.0587562071044957 1.74422100811091 0.546251746737964
0.298374424205404 0.20585088661607 2.28512878317305 0.614345045667995
0.599998048798189 0.216259752683539 3.09220802256075 0.476562559709997
0.615591155018119 0.127449919693727 2.21374196812835 0.536836201745491
0.787407337548815 0.25195830448279 1.84233209742039 1
0.555510209037546 0.0715944682550313 1.61577609344667 0.516063410092086
0.798835127589391 0.789733924766088 1.36851265855022 0.658196706234823
0.596393787547957 0.0842117254842277 1.75003845311759 0.543696558182133
0.126272023254246 0.362641486181231 1.55633319150706 0.525212594204169
0.307354847852131 0.652045674461709 1.86032391464787 0.750085542190431
0.141142687443889 0.602372501600976 1.27693273582159 0.652821010600442
0.776056341589911 0.465476794450016 1.41988337518721 0.535126551305569
0.795519564475093 0.519156674445088 1.47636453399794 0.578540053762349
0.719747562014449 0.260227677254067 1.96442801606366 0.568857238435942
0.575923535793801 0.363214910231038 1.56826113897732 0.501173640418635
0.83673208176531 0.709220927491857 1.43450124068942 0.530333299687442
0.436215716309766 0.863355057366109 1.1255007192851 0.488535347182122
0.425111513299009 0.226812496324746 2.19014001317346 0.477209368414063
0.246577228860958 0.601240025629896 1.47516588762994 0.566924763246961
0.709819421697504 0.0737062212195698 2.10182185872112 0.505664335176916
0.504404812105791 0.974419757697724 0.994754128283246 0.474957667540093
0.232076487881133 0.401079108597387 1.79474378909239 0.898345143475161
0.392455933272642 0.216695009540453 1.96042348514648 0.473489279244026
0.45502995824269 0.231725563310504 1.65599529654753 0.490522212969361
0.556442749174211 0.377308472815954 2.05244721626095 0.524506135583923
0.359221926576154 0.133316239433134 2.36058552212543 0.52525419515645
0.529183378094841 0.437576210373509 2.1532534280523 0.499752293895686
0.527141834756698 0.487305465559657 1.70295102580717 0.516901586678317
0.538845496208372 0.194357430479404 2.84002361988932 0.586797911977372
0.730327579930055 0.0234088870402189 2.26774777349084 0.502607420940182
0.660581539629055 0.0788634183481638 2.92589436663018 0.496986474877952
0.434056349502446 0.00937518890849551 3.07168240538988 0.582102147529977
0.523302178597771 0.30888927038991 1.38556118897162 0.516341314853734
0.691981965472316 0.521478985146868 1.65499349289093 0.496741455949009
0.214815628595426 0.12027302467659 2.26033268180438 0.518401002407909
0.700059816349874 0.31724514768228 1.80035909169438 0.475171243232864
0.548911218163731 0.172898824124666 2.22999659635928 0.515405852259847
0.436292831133989 0.185267472630927 1.89099113030088 0.689513947781671
0.552598776397658 0.506348475139421 1.8324337528891 0.479954955034638
0.664442659280111 0.289560074826678 1.98116083237375 0.490641927837595
0.303049254504192 0.0984851877083407 2.41318340990258 0.631202499580846
0.638350130871914 0.690536276849767 0.98613677980394 0.536487861953181
0.760574047467479 0.0571504477109465 1.70738490946134 0.510389631812203
0.431945088181551 0.0144572811470022 2.86155492954998 0.484185111002411
0.196693135071364 0.262513895784627 1.74258915976838 0.48355951819916
0.677151549246486 0.714273096786776 1.63808635736039 0.590186433141438
0.31623034858091 0.290061156202291 1.79070023371835 0.527307219878909
0.627019792576754 0.173278292532082 2.58568309437716 0.48856278876886
0.666280703196465 0.754020471499792 1.35497867872392 0.494659195062075
0.580317816842283 0.390442325440352 1.78009573080889 0.512205827931261
0.290549672890576 0.136637390757396 1.60719370884303 0.495180110092855
0.652689010283254 0.540803764649564 1.50625524091795 0.541623241111096
0.385869975524447 0.00926303920706146 3.4080510287626 0.545267199781767
0.564944229152264 0.358228730466083 1.96166799627864 0.473334126820151
0.707340302558753 0.429676250192869 2.20717726074422 0.870436010702529
0.100565581382294 0.978765696117702 1.00316939983329 0.476218745420002
0.661472712387456 0.0512095945517528 1.91484075202098 0.623410098870838
0.475644623027181 0.240354588227989 1.48277308157271 0.520696459268384
0.473716183224031 0.5973518833853 2.05505740158096 0.475632648094291
0.430214058921886 0.0816930137253899 1.77325833755484 0.476648878096017
0.904988411963667 0.767380297280157 1.13034588892444 0.551153285260888
0.549384593633931 0.135621559128912 1.59206382481837 0.473751687402241
0.411844619017558 0.0278210052492191 3.43489430696201 0.621951387587219
0.498895684265075 0.145514554502666 1.85584111722782 0.546437744911866
0.204316968445977 0.0616066061264285 2.08236220982437 0.509423248020452
0.636932091388257 0.819968626235276 1.36428113778603 0.495105355490952
0.473256274823189 0.516077356517319 1.32033685377709 0.520960202577524
0.575567411542641 0.0232520830772717 2.5821198773354 0.619110885805742
0.803349842749955 0.696432715752555 1.20897461778901 0.51387616500348
0.22921581721633 0.28980535778531 1.6957018254687 0.510730291480126
0.313466217433018 0.0948761426841568 1.88204593628909 0.567800802270248
0.361464285540346 0.250566468996566 2.93787299117039 0.52775068746145
0.209429081001385 0.917754838929744 1.12040039265771 0.474478089367217
0.444029315931342 0.392341803775901 1.64723537634176 0.503473796275592
0.59064614045583 0.0168097190311678 2.916868408534 0.487929110839972
0.364130114674998 0.0236631818180571 2.09660074094305 0.545965606509842
0.328362917639123 0.475139834451897 1.92890472020411 0.471975196533665
0.422085581449316 0.191851808678592 2.075639452051 0.471805352302772
0.57490189979126 0.0689404426141122 2.97050216929297 0.479865379345352
0.463679546396935 0.383096546530292 1.91295569019445 0.558180258483887
0.777525193516684 0.268384049014391 1.81900114509249 0.493026193023008
0.477547900203274 0.208779676740526 2.33135049853169 0.491527159564093
0.475574391724224 0.116368427551924 2.54513309046377 0.523724012922539
0.290119318593209 0.0410489913468761 2.39145603915382 0.480109862928589
0.280562508345009 0.759960796384197 1.28620365065915 0.500629703049552
0.192976778380439 0.560932365939185 1.26430194367753 0.776913751168089
0.549347675289497 0.0556357059131227 2.50627982061969 0.472945858575665
0.598404588925269 0.271338669486799 2.53186149727776 0.530462482518528
0.63498796178149 0.940657620862919 1.34436128048135 0.494256916581106
0.386356514390347 0.844102631853322 1.09915706309296 0.490098540465334
0.489304296281377 0.00379078389454076 2.8442377297272 0.507005599727427
0.160947623638656 0.383999154581908 1.51922479210863 0.564337572218966
0.437287381248349 0.379598884670824 2.43104572372645 0.483799858247115
0.264162191118235 0.054765844181363 1.84189217428387 0.546688829788751
0.417591747339867 0.789329934774767 1.56575981544032 0.494084524098511
0.623385765534255 0.723877229453159 1.1248597775583 0.488460434718218
0.541566567408243 0.0510542051634886 2.30582907569943 0.605151553516235
0.647395471008969 0.470139850347218 1.92242400489275 0.628436053301476
0.318817034944059 0.4321828648982 2.22000011398083 0.533804062697115
0.412534496448749 0.0523625280013823 2.49996021915748 0.524597642186089
0.37569111614124 0.430659256482968 1.84277263670905 0.542183302594933
0.319602240078611 0.389348420010189 1.3066330358264 0.560374902193058
0.583987701024691 0.429582569629195 1.28937735660314 0.534554679892495
0.415015561649774 0.0662030648143671 2.35776700544288 0.669171054934217
0.709739639446149 0.443234330836962 2.24427799576365 0.663834069403156
0.835704146253177 0.196425483864129 1.80672726348575 0.524213790983777
0.33105121732222 0.192301978456368 2.49809875147424 0.550773046167053
0.415948647300265 0.26884728994912 2.02799955924906 0.509577061218835
0.730059157756952 0.119260862846821 2.20831611280413 0.471743269919543
0.109536807481769 0.449697251331096 1.45408942458187 0.524404193002583
0.680590423954476 0.0203909518531905 2.47523962393396 0.62388725155382
0.524155821326211 0.260238030490098 1.61422978835139 0.507031217833854
0.572244008157564 0.130677936478262 2.95868553050805 0.637851019882734
0.411121612353628 0.104931914572275 1.79110331200969 0.520813408237623
0.707796601667436 0.673742612484376 1.38117430126058 0.48057126515662
0.646122564995123 0.0118648609118921 1.99226360729928 0.502667830703988
0.548862378772851 0.0890836650402011 3.41470135584103 0.477552898741411
0.348249331280649 0.337443249610794 1.73656145080732 0.53683799239967
0.586542353834796 0.0627813549103006 1.73173951061176 0.487969619528602
0.509327377496781 0.0239753886020516 2.32627193220258 0.667385003338085
0.371918796734819 0.162452563700047 1.79793092524083 0.485073332370892
0.645509047162183 0.0175237669624355 2.08854987329075 0.525810648766961
0.498639446581577 0.582946919442835 1.93859133874422 0.527838361378631
0.410389943462726 0.00418620916295721 2.78269254519868 0.521021091066059
0.691669152664393 0.63075861063257 1.51140643003744 0.480250101672371
0.871547785243414 0.689504665141125 1.2262383318724 0.483817092754249
0.243367812767945 0.200696561843688 2.40872245788891 0.5223312339474
0.153747751523179 0.647192781458362 1.84146646400047 0.539341644613758
0.48342855387981 0.102556344804369 2.20626263012438 0.543096107713074
0.619035756247773 0.153322904417987 2.09437874921007 0.674091177634534
0.631930989207082 0.015150010197827 2.04451929010482 0.495010089530569
0.307826837008431 0.374086079867812 1.26311236156896 0.504307187836971
0.801054565695878 0.0887626021387939 2.20245718853947 0.478959022209203
0.543324347927507 0.56539794429682 1.22489970310817 0.475710377645939
0.779345174376383 0.235536072756023 2.31786970240182 0.585252009601165
0.629336594605566 0.297629642684758 1.93699919023227 0.509720800886883
0.65987714641202 0.0174578204455231 2.73144058017528 0.725770830520957
0.349041564316909 0.329700268389688 1.45366980568012 0.471822136838303
0.290599529549227 0.208588829449646 3.04255190380901 0.526504019480066
0.500005666192296 0.00553359040432098 2.91521227056208 0.472849133459542
0.630859134211248 0.371272259073638 1.82149086123694 0.684679074372944
0.731507063478754 0.0267859313974708 2.10353925578621 0.489433094535012
0.541988575645728 0.311664071152059 2.18833710214501 0.515780824090271
0.616430660814298 0.0622375328646242 2.16547481994995 0.49253993401005
0.521066943419103 0.283377541623139 1.42324502927359 0.509747413713946
0.485295177241975 0.041697485721957 2.234296403876 0.492514156871773
0.390784828355315 0.509732557125839 1.16102180575669 0.507703805420985
0.403123871789755 0.102680851021611 3.5851627341386 0.513636227219386
0.355331792378917 0.0598416797966949 2.10237693960629 0.533086526892376
0.20820615546801 0.776931080797503 1.35564101964272 0.477354909498267
0.818489175627068 0.350627552866331 1.40009452068589 0.566105375296341
0.296751067255139 0.0273648877832209 2.75367191744941 0.550334073028471
0.41590580039281 0.552331045150061 1.88896242368971 0.509498087503899
0.67932585577571 0.12068676447386 2.17859699483843 0.51874945867817
0.497918136604638 0.694619593447101 1.56247936021583 0.490874850619814
0.855830133927999 0.281438306105292 1.77562746838943 0.528784262492601
0.301444191775653 0.314118255315437 1.9569368233964 0.56372124491411
0.69311449931652 0.054527836345332 3.03996833008584 0.551333218173486
0.559276514316311 0.531115341312088 1.96104354243068 0.504978766659879
0.575830709350696 0.162675039498607 2.99589403319669 0.471863695890286
0.730908813313427 0.143584992470889 2.18160842107046 0.619300505119752
0.303311313129066 0.26353867809386 1.27977961004796 0.483282534760717
0.955254901080531 0.840131506705753 1.00648917469273 0.802932581333594
0.651754675422948 0.0430573804203372 2.2301845781437 0.484330264759066
0.742755899371404 0.349104630048308 1.67857475137093 0.519934322331748
0.684995887351219 0.0632608505753774 2.13567638672035 0.50072130796349
0.260276501778891 0.111835499315853 2.24774328910881 0.517196254843364
0.389855114013597 0.0398498676510645 2.7016931799861 0.506610925664286
0.510363361472496 0.344537968563239 1.61145603653299 0.526476720834503
0.580794817609335 0.0739454490210897 1.93373123188666 0.484919241554785
0.37683816158902 0.166109769211996 2.83208492967214 0.642529306435956
0.635748591295156 0.516766932173229 1.45697851290152 0.636586165522679
0.686582254636036 0.119199912435248 1.99973265248959 0.586849221056596
0.600483545425696 0.0356749179768902 2.22361216961968 0.591873381907204
0.242663319485674 0.280495345515516 1.37138221050681 0.535361825602141
0.351796188219044 0.795537067350138 1.88660185064661 0.473400972327804
0.519381615468997 0.496551764946341 2.38536933304659 0.587566446053191
0.707590714304893 0.166111561720145 2.00340455140556 0.480425782874547
0.597166035892134 0.196433934564474 1.77349992553185 0.512492887266469
0.335479838097062 0.214322837649851 2.30287791631117 0.496871115809631
0.851260467908858 0.119981477559752 1.66953542170557 0.560220222477201
0.859605411152534 0.447056785347804 1.61111381710546 0.495546626142062
0.296309481217217 0.110606275921563 2.27754639250611 0.60192626902429
0.557282237640523 0.171499254177006 2.30157029399388 0.538135056745905
0.638044569459618 0.0549067209788945 2.30345670313335 0.472402374624213
0.465068866111027 0.41184666206131 1.78435025209021 0.513902641429334
0.519805416564563 0.282631712439982 1.9669011291454 0.512135248754384
0.570775407195126 0.145291853985375 1.76720185190526 0.790677936264407
0.853756918928283 0.389228928769948 1.24142261476024 0.602674190648981
0.385007790929541 0.193008500409767 2.43987440960743 0.483845638207154
0.25978008982432 0.172521847038363 1.79600059257603 0.51901265829565
0.633594607579843 0.125543132658607 2.461939137447 0.554646091914588
0.421497229784166 0.654896591408596 1.66806002255888 0.498192489618907
0.270179782687127 0.249858061984796 1.45539481775497 0.47244381506939
0.30956819659246 0.0580942582165342 2.14039973272262 0.47659736716152
0.307560248529285 0.686179384698105 1.06538588464489 0.52209542863361
0.335772938421632 0.141455246914344 1.59442296426692 0.573537938255542
0.479983749267647 0.704543715021347 2.04838856001002 0.506463087033766
0.732666561791831 0.0321437770546383 2.64702226697281 0.472449972507682
0.208331030088755 0.413699197483041 1.42256371132872 0.480539475314027
0.244935152826211 0.65176707798972 1.7502385670986 0.923229082287152
0.514031014786684 0.330377293265767 2.36077274906952 0.53146530230346
0.727881612524784 0.112215003429654 1.75834389246415 0.488348113064985
0.58050730211621 0.475888037405316 2.50842816045508 0.57161305161652
0.359730078438636 0.705730548677229 1.47127813558414 0.532075764841801
0.378519368347106 0.118515266050283 4.28562507404453 0.534125421915607
0.309690155217498 0.341864076237725 1.96614930782961 0.488625178986514
0.709431207629886 0.610470185179652 1.66706196337796 0.59160671949734
0.232016939990686 0.103026908058001 1.7071790206445 0.504636550816188
0.369047824607444 0.397517663267974 1.69284286887807 0.569071298353183
0.762031481386441 0.222795071323929 2.32926787004513 0.47300413421082
0.561343570415181 0.317227907944964 2.521366401935 0.49177096311892
0.293906435298027 0.081634093161751 3.00513866539495 0.569024559382914
0.44290017149854 0.0294871942055239 2.40041571657879 0.472816966739196
0.57101098660946 0.399014907335613 1.69626920167364 0.481676442311665
0.442655840250985 0.0262631505196521 2.77092491251263 0.520935471004141
0.441809758314465 0.0204631562804035 2.33550385824664 0.51347076779692
0.721999711810232 0.598231838255943 1.36788534442247 0.544741558352673
0.302470509503197 0.568838530465745 1.66514026008959 0.629792516039796
0.461362757476627 0.0624283950795541 2.83983079116328 0.536989466017612
0.760810923649724 0.0176255864058321 2.25239201590651 0.488450967210548
0.354862432430867 0.407251466743558 2.20397157036528 0.55936766559978
0.353083766158749 0.831750252268279 1.74959524094582 0.566087423969765
0.712564874530337 0.725345821948454 1.77026448253137 0.620965316377193
0.325565817003436 0.814234362753073 1.83415586817183 0.525400093658337
0.654837053928935 0.263110846039568 1.897282753087 0.579107924808585
0.615917704970713 0.13116018507043 2.89459846335511 0.501271337841048
0.336531477771422 0.208098843939434 1.8643470095801 0.543942934476936
0.645071610324055 0.76680514600621 1.13469475626686 0.476698769418223
0.206847654397649 0.0983847051026587 2.33050364469602 0.495402518544899
0.67602633693343 0.28717754792692 2.05031428069099 0.571168457512873
0.75816371097885 0.177827375731122 1.90893122465125 0.598485960987902
0.65115699190751 0.338287993123493 1.49305501454868 0.508892431438783
0.435919100899209 0.119580836678896 1.93370046978031 0.579856669234447
0.2316163171856 0.395384357725983 1.40403184069797 0.534002792570672
0.704790764261332 0.623202485288469 1.50730634157321 0.523637009216817
0.0755647008911693 0.849337185886159 1.14189084080608 0.521054935148918
0.313608744704375 0.253582360273776 1.36468266894365 0.567113195218503
0.382396914096921 0.602781921723052 1.31513925443223 0.487979640962957
0.503502032451084 0.0603229455716858 2.40918232859573 0.562092270203157
0.3622074408904 0.0163863979213439 3.0264599933773 0.474674117247399
0.685800759282979 0.431035058819386 1.40779887104377 0.490370595261883
0.52160662753346 0.371836149000665 1.29515211664352 0.52004587399262
0.483805554814833 0.136997151832275 2.10694660489474 0.666756773226367
0.540422018923296 0.0801900574962812 2.42409327031311 0.655365622506981
0.330496553266106 0.149282273785463 3.20735679864176 0.50302151035671
0.76003924983916 0.56229035024221 1.32845507877783 0.761095710258005
0.827744869814353 0.575371880391066 1.161602230005 0.782309397061974
